"Name","Rating","Reviews"
"Community Happy Hour & Casino Night","5/5","Fun stuff!"
"Community Happy Hour & Casino Night","5/5","-"
"Community Happy Hour & Casino Night","5/5","-"
"Community Happy Hour & Casino Night","5/5","This was a ton of fun. I really hope you bring this back! "
"Community Happy Hour & Casino Night","5/5","-"
"Community Happy Hour & Casino Night","3/5","-"
"Community Happy Hour & Casino Night","5/5","-"
